13956,-0.13,-0.08,-0.34,0.28,-0.46,0.73,0.62,-0.44,-0.25,-1.57,0.83,-0.14,0.083303,-0.23,-1.06,-0.55,0,-0.48,0.57,0.076253,-0.35,-0.09,0.96,-0.07,0.99,-0.04,1.4,0.5,2.28,-0.09,-0.68,-0.34,1.39,-0.41,0.33,-0.43,0.84,0.34,-1.14,-0.7
15504,0.16596,-0.48,-0.03,0.81,-0.18,0.81,0.26,0.16,0.16,-0.81,0.54,-0.11,0.17604,0.12,-1.19,-0.67,0.63,-0.26,0.97,0.17837,0.14929,0.64,0.73,-0.17,0.16476,-0.01,1.43,0.63,1.96,-0.17,-0.22,-0.42,1.65,-0.5,0.36,-0.54,0.46,-0.6,-0.73,-0.18
14202,0.01,-0.48,0.11,1.1,-0.13,0.32,0.28,-0.05,0.35,-0.25,-0.11,0.02,0.26,0.4,0,-0.47,0.23717,0.25,0.56,0.28,0.29,0.88,0.62,0.4,-0.25,0.47,1.12,0.56,1.67,0.12,0.43,-0.52,0.24631,0.22975,0.23266,0.23595,0.24502,-0.81,-0.64,0.03
14180,-0.26,-0.62,0.26,1,-0.28,-0.16,-0.21,0.68,-0.03,-0.6,-0.79,-0.18,-0.47,0.83,-0.14,0.39,0.2,-0.72,-0.57,0.62,-0.07,0.22,0.41,0.32,-0.38,0.2,0.88,0.51,0.89,0.03,0.24,0.66,0.35,0.78,-0.74,0.04,0.02,-0.59,-1.01,-0.73
20474,0.43,0.03,-0.32,0.12,-0.16,0.11,-0.06,0.09,0.14,-0.62,0.16,-0.34,-0.06,-0.07,-0.47,-0.39,0.61,0.26,-0.18,0.05,0,0.24,0.08,0.19,-0.2,0,0,0.19,0.54,0.2,0.43,-0.18,0.27,0.38,0.03,0.4,0.3,-0.03,-0.02,-0.2
21295,-0.06,-0.33,-0.62,0.2,-0.71,0.22,-0.27,-0.34,-0.11,-0.45,-1.16,0.24,-0.49,-0.08,-0.42,0.05,0.07,-0.33,0.12,-0.3,-0.64,-0.16,0.24,0.6,-0.16,0.13,0.2,0.35,0.03,-0.3,-0.27,-0.34,0.14,0,0.06,-0.7,0.22,0.55,-0.26,0.2
18364,-0.39,0.37,-1.92,1.11,-0.38,0.39,-0.14,-0.57,-0.23,0.25,0.35,-1.09,0.03,-0.41,-1.21,-0.3,0.07,-0.33,-0.84,-0.52,-1.36,-0.74,-0.83,-1.68,-0.51,0.01,0.59,1.44,-0.18,-0.69,-0.7,0.44,0.53,0,0.74,-0.45,-0.44,0.96,-0.65,0.37
15872,-0.34,0.88,-2.17,1,0.16,0.76,-0.15,-0.75,0.18,0.19,0.36,-1.32,-0.05,-0.23,-0.87,-0.17,0.6,-0.19,-0.81,-0.43,-1.01,-0.43,-0.66,-1.25,-0.34,0.3,0.53,1.51,-0.15,-0.88,-0.81,0.53,0.91,0.29,0.81,-0.19,-0.41,0.69,-0.57,0.86
16400,0.61,1.12,1.16,0.66,0.43,-0.23,-0.72,-0.14,-0.2,1.26,0.47,-0.43,0.69,-0.73,-0.5,1.02,-0.28,1.02,0.03,-2.24,-0.27,0.1,-0.84,0.43,-0.59,-0.07,-0.22,0.71,-0.5,0.69,1.55,-0.17,0.41,-0.18,0.92,0.32,-0.01,-0.03,1.83,1.26
4363,0.84,1.13,1.04,0.63,0.5,0.22323,-0.06,0.12,-0.24,1.12,0.65,-1.07,0.22903,-0.32,-0.52,0.93,0.23,0.83,0.22,-2.13,-0.36,-0.25,-0.87,0.55,-0.64,-0.73,0.01,0.73,-0.3,0.42,1.44,-0.19,0.49,-0.71,0.9,0.35,0,0.12,1.72,1.28
18275,-0.08,0.58,0.17,0.32,-0.64,0.08,0.48,-0.32,-0.1,-0.54,0.39,0.05,-0.11,-0.09,0,-0.11,0.26,0,0.1,-0.26,-0.44,-0.47,-0.16,-0.62,-0.51,0.33,0.42,-0.09,-0.15,-0.01,0.72,0.53,0.71,-0.08,0.26,0.45,-0.39,0.1,0.03,1.13
17655,-0.41,0.4,-0.48,1.27,-0.96,-1.01,0.37,-0.2,-0.4,0.76,-0.03,1.42,-0.45,-0.38,0.11,-2.02,-0.9,-0.67,0.51,-0.04,-1.28,-0.16,-0.58,-1.79,-0.54,1.51,1.41,0.33,-0.09,-0.55,0.62,1.2,0.78,-0.67,-1.56,0.9,-0.88,0,-1.07,2.78
16806,-0.39,0.15,-0.14,1.33,-1.19,-1.12,0.73,-0.14,-0.36,0.86,0.01,1.83,-0.41,-0.56,-0.85,-1.87,-1.14,-0.89,0.59,0.12,-1.14,0.01,-0.71,-1.96,-1.02,2.3,1.22,0.18,0.09,-0.53,0.38,1.49,1.36,-0.49,-1.7,1.02,-0.72,-0.22,-1.25,2.7
17475,0.22,1.65,0.86,3.11,-0.47,-1.44,0.94,0.12,0.6,1.2,1.44,2.17,-0.98,-0.12,-1.04,-2.31,-1.47,-1.38,1.76,-0.21,-0.7,1.2,-1.22,-3.29,-0.16,2.39,2.87,-0.66,-0.75,-0.13,1.77,3.33,2.3,-1.44,-0.75,2.4,-0.51,-0.86,-0.06,4.88
18276,0.08,1.65,0.89,3,-0.72,-1.72,0.56,0,0.17,1.01,1.47,1.94,-1.35,-0.33,-1.24,-2.45,-1.27,-1.47,1.45,-0.52,-0.98,0.96,-1.39,-3.49,-0.29,2.45,2.72,-0.83,-0.96,0.02,2.01,2.96,2.09,0.04,-0.69,2.45,-0.63,-1.01,-0.61,4.46
18290,0.21,1.7,0.71,2.96,-0.39,-1.6,0.93,0,0.41,1.06,1.62,2.09,-0.87,0.07,-1.2,-2.4,-1.13,-1.35,1.71,-0.37,-0.74,1.13,-1.24,-3.45,-0.34,2.82,2.63,-0.72,-0.78,-0.15,1.88,3.15,2.43,0.2,-0.59,2.38,-0.55,-1.05,-0.23,4.85
15756,0.08,1.6,0.6,3.33,-0.31,-1.58,0.97,-0.13,0.12,1.16,1.28,2.36,-1.42,-0.39,-1,-2.49,-1.21,-1.36,1.27,-0.38,-0.53,1.17,-1.28,-3.34,-0.26,3.2,3.32,-0.74,-0.75,-0.08,1.69,2.84,2.91,0.43,-0.34,2.18,-0.55,-1.01,-0.39,4.36
17304,0,1.47,0.62,2.87,-0.33,-1.78,1.15,-0.29,0.68,1.2,1.26,1.96,-1.22,-0.54,-0.83,-2.58,-0.89,-1.51,1.16,-0.44,-0.87,1.16,-1.14,-3.17,-0.26,3.2,2.86,-0.94,-0.88,-0.54,1.85,2.72,2.56,0.16,-0.85,2.61,-0.43,-1.11,-0.45,4.09
16445,0.07,1.77,0.98,2.76,-0.7,-1.48,0.68,-0.17,0.31,1.16,1.33,1.84,-0.98,0,-1.09,-2.08,-0.93,-0.88,1.17,-0.37,-0.4,1.12,-0.57,-2.34,-0.02,2.54,2.52,-0.68,-0.58,-0.29,1.98,2.53,2.26,-0.55,-0.56,2.56,-0.34,-0.82,-0.02,4.14
19371,0.17,1.52,0.77,2.56,-0.26,-1.55,0.68,-0.28,0.73,1.07,2.01,1.74,-0.95,-0.2,-0.09,-1.87,-1.41,-1.17,1.09,-0.57,-0.83,1.1,-1.17,-2.24,0.3,2.06,2.69,-0.78,-0.88,-0.04,2.43,3.41,2.01,-0.09,-0.5,2.03,-0.52,-1.15,-0.35,4.16
4383,-0.02,1.4,0.46,2.64,-0.2,-1.86,0.64,-0.5,0.82,0.99,0.95,1.83,0.18528,-0.61,-0.56,-2.03,-1.3,-1.57,1.07,-0.44,-1.32,0.69,-1.53,-2.58,-0.05,2.17,3.11,-1.12,-1.25,-0.61,1.73,2.75,2.01,-0.16,-0.82,2.12,-0.57,-1.27,-0.73,3.9
19359,0.43,0.57,0.38,1.62,-0.07,-1.46,-0.46,0.01,1.56,0.38,1.1,0.72,0.2,-0.94,-0.48,-1.41,-1.31,-0.7,-0.01,-1.22,-0.01,0.42,-1.7,-0.49,-0.45,0.83,1.97,-0.93,-1.13,0.42,1.25,1.95,1.48,0.84,0,0.95,-0.47,-0.43,-0.7,2.69
19383,0.31,0.83,0.29,0.91,-0.38,-0.38,0.11,-0.28,0.62,0.14,0.83,0.55,-0.05,-0.32,-0.69,-0.71,0.68,-0.48,0.07,-0.55,-0.31,0.36,-0.3,-1.06,-0.3,0.5,1.16,-0.41,-0.26,-0.14,1.04,1.45,1.01,0.39,0.35,0.96,-0.11,-0.18,-0.25,1.88
19360,0.68,0.42,-0.04,0.25,0.3,-1.18,-0.24,-1.07,1.48,-0.36,0.58,-0.04,0.62,-1.01,-0.41,-1.65,-0.7,-1.17,-0.86,-1.39,0,0.13,-1.3,-1,-0.58,0.43,0.74,-0.44,-0.15,-0.27,0.95,1.16,1.51,-0.1,0.19,0.39,-0.06,-0.52,-0.52,1.88
16433,-0.65,0.15,0.03,0.5,-0.4,-0.21,-0.11,-0.6,-0.28,1.07,-0.48,0.23,-0.097879,-0.18,-0.5,-0.32,0.47,-0.59,-0.17,0.01,-0.48,0.14,0.03,-0.72,-0.2,0.17,0.2,-0.2,0.03,-0.35,0.03,0.21,0.62,-0.47,-0.62,-0.27,-0.88,-0.42,-0.59,1.48
14732,-0.77,-0.78,-0.05,0.43,0.03,-0.85,0.24,-0.09,0.52,0.1,0.7,0.18,-0.049324,-0.81,-0.37,-1.18,-1.21,0.37,-0.54,0.71,-0.22,0.09,-0.35,0.17,-0.56,-0.24,0.43,-0.17,-0.07,-0.2,-0.69,1.16,-0.028292,0.76,0.71,-0.18,1.06,-0.7,0.11,0.41
19450,0,-0.85,0.14,0.65,0.29,-0.53,0.18,0.53,0.11,1,0.47,1.24,-0.56,-0.91,0.35,-0.74,-1.74,0.89,-0.41,1.95,-0.15,-0.37,-0.36,0.14,-0.73,-0.98,0.61,-0.41,-0.66,-0.76,-1.02,0.91,0.09,1.28,1.07,-0.05,1.18,-0.35,-0.33,1.62
13580,-0.32,-0.89,0,0.57,0.13,-0.87,0.38,0.17,-0.39,1.13,0.24,0.68,-0.099161,-1.03,-0.48,-0.91,-1.42,0.69,-0.47,1.61,-0.31,-1.25,-0.31,0.06,-1.06,-0.6,-0.04,0.09,-0.36,-0.69,-1.12,1.38,-0.1,1.15,0.85,-0.36,1.14,-0.4,-0.37,0.35
20421,0,-0.56,0.22,0.59,0.24,-0.12,-0.16,0.29,-0.16,1.24,0,1.32,0.22572,-0.04,0.92,-0.39,-0.38,0.91,-0.23,2.13,0.53,0.07,-0.06,0.44,-0.11,-1.24,0.48,-0.6,-0.41,-0.37,-0.28,0.79,0.46,0.87,0.4,0.24,1.4,-0.96,-0.29,1.6
20309,0.10566,-0.73,-0.21,0.32,0.19,-0.5,0.29,0.5,-0.22,1.13,0,1.1,0.082266,-0.03,0.78,-0.62,-0.99,0.76,-0.17,1.89,0.66,0.08,-0.2,-0.06,-0.79,-1.17,0.77,-0.66,-0.56,-0.52,-0.27,0.56,-0.02,-0.95,0.49,-0.4,1.59,-0.8,-0.19,1.97
20408,-0.14,-0.65,-0.27,-0.05,0.3,-0.3,-0.41,-0.02,-0.32,0.18,-0.08,0.49,0.39,0.69,0.79,-0.24,0.04,0.4,-0.07,0.5,0.13,0.49,-0.27,0.48,-0.06,0.12,0.15,-0.35,-0.48,-0.15,-0.42,0.07,0.21,0.52,0.11,0.32,1.06,-0.96,-0.46,0.49
14860,0.0774,-0.9,-0.39,-0.32,0.49,-0.31,-0.52,-0.34,0.16,0.08,0.12,0.59,0.064535,0.063257,0.47,-0.53,-2.13,0.66,-0.62,0.068706,0.77,0.31,0.23,0.71,-0.11,-0.41,0.75,-0.36,-0.5,-0.38,-0.19,0.63,0.49,1.29,1.29,0.24,1.79,-1.02,-0.7,0.085583
19222,0.62,0.38,0.34,-2.47,0.34,1.7,-0.92,0.55,0.03,0.41,0.4,0.54,0,0.23,1.44,-1.65,-2.6,0,-0.33,-0.01,-0.7,-0.41,-0.89,-0.95,-0.1,-0.72,-1.21,0.62,-1.51,0.87,-1.27,-1.1,-0.16,-1.15,0.98,-1.21,-0.84,0.88,-0.85,1.28
21009,0.56,0.05,0.18,-0.67,0.06,1.07,-0.76,0.27,-0.36,0.05,0.19,0.7,-0.59,0.27,1.19,-1.38,-1.85,-0.19,-0.03,0.26,-1.09,-0.52,-0.32,-0.25,-0.56,-0.83,-0.34,1.01,-0.43,0.31,-0.64,-0.68,-0.22,-1.4,0.52,-0.92,-1.45,1.24,-1.26,1.36
15156,0.15882,-0.49,-0.26,0.76,-0.41,0.32,0.26,-0.49,-0.23,-0.16,-0.84,0.55,0.73,0.18,0.37,-0.79,1.43,-0.4,-0.63,1.03,0.22,0.27,0.17,0.73,0.15,0.49,0.59,0.2,-0.17,-0.2,0.57,0.48,0.97,0.64,-0.42,0.12,-0.09,0.43,0.29,0.63
17144,0.28,0.03,0.09,0.07,-0.25,-0.15,-0.08,-0.11,0.37,-1.02,-0.14,-0.59,0,0.26,-0.85,0.82,0.2,-0.26,0.2,-0.47,-0.03,-0.2,-0.02,0.54,-0.23,-0.14,0.05,0,-0.06,0.32,-0.14,0.4,-0.32,0.5,-0.19,-0.68,-0.17,0.6,0.32,-0.26
18448,0.53,0.36,-0.09,0.22,0.03,0.3,0.09,-0.04,0.37,-0.64,0.33,-0.33,0.1,0.3,-0.84,1.04,0.51,-0.1,0.27,0.09,-0.19,-0.27,-0.09,0.35,-0.38,-0.21,0.04,0.09,0.07,0.47,0.25,0.41,-0.36,0.43,0.13,0.03,-0.29,0.53,0.45,-0.17
18424,-0.23,0.48,0.42,0.66,0,0.63,0.39,-0.38,0.02,-1.11,-0.01,-0.15,0.08,0.18,-0.19,0.2,-0.06,-0.23,0.58,-1.3,0.02,-0.16,-0.38,0.2,-0.41,0.28,0.12,0.43,-0.02,0.6,0.6,0.29,-2.25,0.3,0.35,0,-1.28,0.15,0.19,-0.98
14092,-0.68,-0.14,0.05,0.29,-0.24,-0.04,0.62,0,-0.48,-0.31,-0.12,-0.35,-0.25,-0.56,-0.03,-0.76,0.99,0.97,1.28,0.05,0.29,0.46,0.36,1.28,0.57,1.17,0.54,1.25,0.33,-0.18,-0.2,-0.06,-0.74,-0.01,0.37,0.28,-0.11,0.49,-0.28,-0.03
16922,-0.07,0.16,0.15,-0.01,-0.06,0,-0.55,-0.48,-0.29,-0.42,-0.69,-0.89,0,-0.01,0.51,0.08,1.07,-0.02,0.65,-0.097094,-0.26,-0.33,-0.15,0.31,-0.55,-0.2,0.07,-0.44,-0.63,-0.58,-0.44,-0.43,-0.22,0,0.52,0.25,0.37,-0.66,-0.096854,0.18
15865,-0.2246,0.23,-0.1,-0.41,0.09,-0.26,-0.65,-0.23459,0.09,-0.22367,0.07,-1,-0.20888,0.13,0.81,-0.28,-0.18,-0.82,0.01,-0.24418,0,-0.21,-0.86,0.21,0.53,-1.2,-0.31,-0.71,-0.38,-0.41,0.13,-0.31,-0.79,-0.74,-0.15,-0.11,0.05,-1.04,-0.6,0.56
17432,-0.22287,0.18,-0.21,-0.93,0.51,-0.11,-0.01,-0.12,-0.22,0.25,-0.04,-1.39,-0.06,0.01,-0.55,-0.53,-0.17,0.23,-0.62,-0.21386,-0.47,-0.4,0.2,-0.93,-0.22052,0.1,-0.86,-0.51,-0.31,-0.44,-0.19,-0.49,-0.21626,0.15,-0.02,0.19,0.29,-0.69,-0.56,-0.04
20115,0.09,-0.19,-0.09,-0.37,0.45,0.14,-0.87,-0.22,0.14,0.36,-0.15,-0.19,-0.065386,0.2,-0.28,-0.32,-1.3,0.88,-0.23,-0.070905,-0.22,-0.01,-0.07,-0.13,0.25,-0.44,-0.24,-0.45,-0.14,-0.17,-0.05,-0.16,0,-0.49,-0.14,-0.079963,0.89,-0.7,-0.28,0.52
15475,-0.001186,0.2,-0.2,0.37,0.14,0.5,-0.2,-0.74,-0.22,0.52,0.7,-0.55,0.62,0.010211,-0.06,0.01,0.34,-0.2,-0.55,-0.0046757,0.12,0.33,-0.36,0.1,0.019643,-0.44,-0.12,-0.09,-0.1,0.19,-0.03,0.01,-0.00012896,-0.38,-0.54,-0.03,-0.7,0.01,0.64,0.12
17491,-0.01,0.24,0.35,0.36,0.11,0.29,0.76,-0.96,0.17,-0.75,1.32,-1.12,-0.58,0.61,-0.77,-0.5,-0.65,-0.41,-0.22,-0.05,-0.03,-0.19,0.22,-0.11,0.71,-0.67,-0.11,0.43,-0.1,-0.32,0.76,-0.22,-0.84,-0.41,-0.6,-0.49,-0.28,-0.19,1.44,0.26
14345,-0.74,0.36,0.19,-0.18,0.18,0.26,-0.32,-1.04,-0.14,-0.99,0.47,-0.12255,0,-0.099223,-0.58,0.3,-0.10253,-1.07,0.22,-0.39,-0.08,-0.02,0.32,0.41,-0.22,0.01,-0.09,0.24,-0.23,-0.02,-0.39,0,0.37,-0.55,-0.36,-0.35,-0.41,-0.15,0.25,-0.12
21439,-0.17369,-0.31,-0.03,0.07,-0.53,0.15,0.27,-0.82,0.24,-0.26,0.09,-1.54,0.33,-0.54,-0.59,-0.24,-0.89,-1.09,0.33,-0.17635,0.28,-0.64,-0.22,-0.2,0.08,-0.81,0.34,0.19,-0.22,-0.37,-0.16,0.05,0.78,-1.42,-0.48,-0.71,-0.08,0.79,1.23,-0.31
14435,-0.038584,-0.19,-0.42,0.22,-0.07,0.64,0.36,0.07,-0.19,-0.2,0.22,-0.09,-0.027224,0.28,-0.11,0.43,-0.19,-0.67,-0.21,0.97,0.03,-0.23,-0.25,0.1,-0.79,0.52,-0.11,0.4,0.17,-0.09,-0.23,0.25,-0.11,-1.83,-0.01,-0.29,0.25,-0.47,-0.030732,-0.01
14837,-0.18341,-0.54,-0.22,-0.79,-0.27,0.05,0.09,0.15,-0.01,-0.89,-0.43,-0.16,0.14,-0.11,-0.25,0,-0.38,-0.18,0.06,-0.15,0.37,-0.22,-0.24,0.57,0.12,0.18,-0.6,0.02,0.02,-0.11,-0.23,0.48,-0.92,-1.97,-0.46,-0.67,0.59,-0.31,-0.33,-0.26
14679,-0.14612,-0.14,-0.59,-0.23,-0.26,-1.13,0.08,-0.14598,0,-0.69,0.34,-0.38,-0.13802,-0.32,-0.53,0.39,-0.14061,-0.13,0.05,-0.14599,0.54,0.22,0.03,-0.23,0.15,-0.13,-0.01,0.03,0.24,-0.35,-0.31,-0.29,-1.42,-0.75,0.14,-0.14259,-0.35,0.36,0.15,-0.15
21280,0.05,0.25,-0.25,-0.1,-1.28,-0.17,0.04,-0.2,-0.08,-1.04,-0.1,-0.08,0.06,-0.26,-0.13,-0.13,0.39,-0.14,-0.52,-0.57,-0.38,-0.09,-0.27,-0.9,0,-0.29,-0.15,-0.22,0.16,0.11,-0.8,-0.62,0,-0.19,-0.09,-0.44,0.09,-0.77,0.07,0.11
17820,-0.11156,0.14,-0.01,-0.17,-0.07,-0.87,0.11,-0.01,0.11,-0.58,0.54,-0.15,-0.10461,0.26,-0.52,-0.28,0.05,-0.18,0.1,-0.10925,-0.01,-0.2,0.13,-0.39,0.04,0.19,-0.14,-0.03,-0.03,-0.26,0.09,-0.66,-0.24,-0.14,0.2,-0.57,-0.22,-0.46,-0.58,-0.25
19446,0.18,-0.17,-0.21,0.32,0.09,0.24,0.29,-0.08,0.31,0.14,-0.01,0.22,0.28,-0.9,0.63,-0.21,0.05,0.12,0.75,-0.13,-0.37,-0.04,-0.29,0.41,-0.12,-0.05,0.24,0.01,-0.37,0,-0.52,-0.16,-0.26,-0.18,-0.25,-1.13,-0.09,0.14,-0.9,-0.07
17490,-0.16,0.11,0.33,-0.01,0.11,-0.07,-0.22,-0.12,0.22,-0.96,0.19,-0.33,-0.088215,-0.37,-0.2,0.11,-0.01,0.37,0.12,-0.57,-0.3,-0.13,-0.03,0.32,0.06,0.11,-0.43,-0.16,-0.21,0.4,0,0.84,-0.36,-0.23,-0.38,-1.14,-0.22,-0.2,-0.67,-0.31
14355,-0.04,-0.07,-0.34,0.12,-0.42,0.17,-0.14,-0.44,-0.05,-0.64,0.59,-0.01,-0.08819,0.03,-0.08,0.96,-1.36,-0.71,0.19,-0.10275,0.12,-0.3,-0.04,-1.08,0.03,-0.19,-0.19,0.09,0.23,0.41,0.03,0.48,-0.36,-0.61,-0.54,-0.62,0,0.6,-0.08,-0.34
20264,0.26,-0.21,-0.37,0.15,-0.87,0.17,-0.26,0.08,0.06,-0.4,-0.18,-0.63,0.23,-0.29,-0.65,0.29,0.1,-0.52,0.03,-0.86,-0.87,-0.95,-0.4,-1.26,-0.99,-0.39,0.03,-0.06,-0.36,0.03,-0.12,0.01,-0.4,-0.1,0,-0.35,-0.12,0,-0.52,-0.82
13272,-0.17,-0.51,-0.11,-0.38,-0.22,-0.12,-0.34,-0.66,0.17,0.42,0.74,-0.02,-0.1,-0.31,-0.49,-0.05,-0.78,-0.17,-0.12,-0.97,-0.22,-0.51,-0.38,-0.25,-0.41,0.13,-1.05,-0.63,0.25,-0.03,1.85,-0.93,-0.19,0.23,0,0.3,0.01,0.36,-0.45,-0.56
20191,0.83,-0.12,-0.69,-0.46,0.62,-0.21,-0.66,0.17,0.58,0.27,0.77,-0.5,-0.00070794,0.2,-0.01,-0.13,-1.56,-0.62,-0.17,-0.022053,0.03,-0.05,-0.18,1.41,-0.1,-0.23,0.05,0.37,0.28,-0.12,0.09,-0.59,-0.020488,-1.22,0.46,-0.64,1.04,-0.87,0.31,-0.01
17773,0.057748,-0.21,-0.44,0.28,-0.05,0.59,0.77,-0.22,0.95,0.3,1.42,-0.66,-0.17,0.35,-0.27,-0.34,-1.33,-1,-0.13,0.037628,-0.11,0.18,-0.71,-0.09,0.49,-0.28,0.04,1.08,-0.02,-0.05,0.48,-0.35,-1.12,0.2,-0.31,0,-0.19,-1.65,2.29,0.72
21211,0.00016472,0.81,0,-0.28,0.64,0.04,-0.62,-0.18,-0.08,-0.64,-0.03,-0.4,0.00034629,1.02,-0.3,0.17,-1.1,1.67,-0.57,-0.018932,0.010935,0.15,-0.16,0.15,0.012375,-0.7,-0.57,-0.32,-0.63,-0.05,-0.61,1.9,-0.92,-0.22,-0.38,0.15,0.74,-1.36,0.38,0.31
18269,0.27,0.53,0.54,0.37,-0.05,-0.01,0.13,0.74,0.28,0.93,-0.23,0.02,0.11,0.02,-0.1,-0.04,-0.43,0.47,0.04,-0.39,-0.89,-0.69,-0.34,-0.14,-0.69,-0.48,-0.63,-0.06,-0.16,-0.15,0.21,-0.02,-0.44,-0.3,0,-0.49,-0.05,-0.1,-0.21,0.66
17849,0.05,0.73,0.35,0.44,-0.13,-0.18,0.23,0.57,0.2,0.54,-0.32,-0.057583,-0.03,-0.1,-0.72,-0.22,-0.68,0.15,-0.18,-0.3,-0.79,-0.72,-0.21,-0.51,-0.64,-1.02,-0.29,0.11,0.01,-0.22,0.45,0.2,-0.36,0.03,0.18,-0.34,0.07,-0.05,-0.15,0.71
17008,0.17,0.56,0.35,0.48,0.12,-0.07,0.11,0.76,0.33,0.9,-0.02,0.09,-0.35,-0.3,-0.61,0.17,-0.74,0.46,0.15,-0.35,-1.2,-0.69,-0.14,-0.46,-0.32,-0.44,-0.5,-0.1,-0.29,-0.33,0.51,0.02,-0.27,0.37,0.32,0.1,0,-1.2,-0.16,0.57
20590,-0.43,0.89,0.23,0,-0.05,0.4,-0.09,-0.03,0.25,-0.35,0.08,0.03,0.18,0.29,-0.82,-0.45,-1.19,-0.03,-0.44,-0.91,-0.24,-0.01,-0.14,-0.13,-0.29,-0.49,0.05,0.46,-0.24,-0.01,1.36,0.1,-0.030521,0.46,0.17,0.02,-0.16,-0.83,0.04,-0.11
14560,0.28,-1.03,-0.45,-0.047966,0.3,-0.01,-0.34,0.84,0.83,0.99,0.37,-0.37,-0.57,0.57,0.36,-0.44,-2.33,0.2,-0.5,-0.24,-0.67,-0.6,-0.33,-0.29,-0.86,0.01,-0.22,-0.59,-0.52,0.49,1.16,0.41,0.32,1.44,0.35,-0.78,-0.11,-0.81,-0.03,-0.04
21669,0.05,-0.94,-0.52,-0.01,0.36,-0.25,-0.34,0.81,0.39,0.89,0.35,-0.37,-0.43,0.38,0.11,-0.28,-2.44,0.28,-0.66,-0.43,-0.57,-0.69,-0.83,-0.44,-0.85,-1.46,0.04,-0.34,-0.46,0.38,0.98,0.55,0.06,1.01,0.14,-1.01,-0.34,-0.95,-0.01,0.15
16471,0.043031,0.41,0.09,0.39,-0.07,0.06,0.69,0.32,0.47,0.86,0.39,-0.31,0.68,0.01,-0.34,0.55,-1.63,0.7,0.28,-0.22,-0.25,0.16,-0.1,-0.86,-0.62,-0.48,-0.71,0.3,-1.01,0.08,0.09,0.65,-0.79,-0.21,0.030222,0.11,0.28,-1.18,0.38,0.32
13041,0.06,0.37,0,0.04,-0.55,-0.16,-0.53,-0.5,-0.23,0,-0.47,-1,-0.073415,-0.99,0.43,0.36,-0.072911,0.56,0.39,-0.085509,-0.99,0.34,0.1,0.38,-0.13,-0.69,-0.07,-0.08,-0.82,0.34,0.65,0.36,-0.085901,-0.068007,-0.068618,-0.075425,-0.07596,-0.73,0.1,0.52
16891,0.16,0.63,0.15,0.69,-0.07,1.02,0.08,-0.74,0.31,0.28,0.34,0.3,0.24,0.12909,0.29,0.67,-0.52,-0.54,0.18,0.13234,-0.72,-0.32,-0.39,0.61,-0.52,0.25,0.85,0.92,-0.4,0.2,1.24,-0.28,-0.22,0.4,0.36,-0.36,-0.07,-0.3,-0.19,0.05
17090,-0.054409,0.36,-0.33,0.1,0.67,0.28,-0.2,-0.67,0.14,-0.64,0.79,-0.46,-0.048794,-0.05,0.65,0.99,-1.98,-0.34,0.61,-0.090424,-0.23,-0.23,-0.14,-0.34,-0.38,-0.34,-0.27,0.25,-0.41,0.47,-0.4,-0.07,-0.2,-0.71,0.31,-0.31,0.27,-0.34,-0.44,-0.41
20259,-0.13,-0.16,0.07,-0.1,-0.42,-0.11,-0.14,-0.58,0.6,-0.72,-0.31,-0.35,0.09,-0.14,-0.47,0.88,-1.18,0.1,0.02,1.04,-0.17,0.35,0.05,-0.1,-0.56,-1.04,0.19,0.06,-0.27,-0.17,0.07,0,0,-1.53,-0.17,-0.69,-1.16,-0.2,0.24,-0.04
20611,-0.25,0,0.03,0.54,-0.36,0.29,0.39,-0.58,0.43,-0.45,0.2,-0.26,-0.06,-0.09,-0.57,0.21,-0.53,-0.6,0.34,-0.54,-0.34,-0.62,0.01,-0.87,-0.27,-0.64,0.15,0.08,0.04,0.07,-0.28,0.83,-0.16,-0.05,-0.31,-0.32,-0.16,0.15,0,-0.09
21620,-0.46,-0.14,-0.4,-0.16,0.41,0.24,0.31,-0.49,0.45,-0.29,0.14,-0.76,0.02,-0.35,-1.14,0.14,-0.075806,-0.44,-0.33,0.02,-0.95,-0.71,0.05,-0.95,-0.42,0.32,-0.65,-0.14,-0.07,-0.2,0.16,1.08,0.13,-0.39,0.52,-0.07,0.56,0.61,-0.1,0.01
18454,-0.52,0.55,0.15,-0.03,-0.02,0.17,0.1,-0.3,0.07,-0.62,0.23,-0.21,0.55,0.06,-1.04,0.36,-0.52,-0.25,0.03,0.32,-0.63,0.05,0.51,-0.07,0.21,0.05,-0.25,0.37,-0.11,0.1,0.35,0.31,0.51,0.25,0.2,0.14,0.3,0.5,0.01,0.43
13002,-0.5,0.08,0.06,0.32,0.44,-0.17,0.08,-0.26,0.58,-0.1,0.3,-0.12,-0.22,-0.51,-0.86,-0.09,-0.0085462,0.47,-0.48,-0.2,0,0.22,-0.71,-0.63,-0.86,0.2,0.09,0.49,0.23,0.1,0.02,-0.34,-0.0064464,-0.018244,-0.010198,-0.021452,-0.0096911,0.79,-0.39,0.85
